case_id,anchor_id,mpc,candidate_id,variant,model_cost,true_cost,anchor_shift,true_error
val_L|L|s1,val_L|L|s1|m4,4,g49_before,frozen,0.008103196509182453,0.006977468729019165,-3.119930624961853e-07,-0.0011257277801632881
val_L|L|s1,val_L|L|s1|m4,4,g49_after,frozen,0.008038897998631,0.0070765092968940735,-2.775341272354126e-07,-0.000962388701736927
val_L|L|s1,val_L|L|s1|m4,4,g74_before,frozen,0.007557479199022055,0.006935255602002144,5.4016709327697754e-08,-0.0006222235970199108
val_L|L|s1,val_L|L|s1|m4,4,g74_after,frozen,0.007550978567451239,0.006941938307136297,3.5390257835388184e-08,-0.0006090402603149414
val_L|L|s1,val_L|L|s1|m4,4,g99_before,frozen,0.0075106872245669365,0.016956105828285217,-6.984919309616089e-09,0.00944541860371828
val_L|L|s1,val_L|L|s1|m4,4,g99_after,frozen,0.007510676514357328,0.016956113278865814,-1.862645149230957e-09,0.009445436764508486
val_L|L|s1,val_L|L|s1|m4,4,g0_before,predictor_official_shadow,0.059366825968027115,0.07222633063793182,-8.307397365570068e-07,0.012859504669904709
val_L|L|s1,val_L|L|s1|m4,4,g0_after,predictor_official_shadow,0.08769050985574722,0.10535399615764618,8.575618267059326e-06,0.017663486301898956
val_L|L|s1,val_L|L|s1|m4,4,g24_before,predictor_official_shadow,0.008632413111627102,0.005469094030559063,-3.725290298461914e-09,-0.003163319081068039
val_L|L|s1,val_L|L|s1|m4,4,g24_after,predictor_official_shadow,0.009004845283925533,0.0048777880147099495,-4.926696419715881e-07,-0.004127057269215584
val_L|L|s1,val_L|L|s1|m4,4,g49_before,predictor_official_shadow,0.008471737615764141,0.006977468729019165,1.5739351511001587e-07,-0.001494268886744976
val_L|L|s1,val_L|L|s1|m4,4,g49_after,predictor_official_shadow,0.008436799980700016,0.0070765092968940735,1.94646418094635e-07,-0.0013602906838059425
val_L|L|s1,val_L|L|s1|m4,4,g74_before,predictor_official_shadow,0.008363296277821064,0.006935255602002144,5.392357707023621e-07,-0.0014280406758189201
val_L|L|s1,val_L|L|s1|m4,4,g74_after,predictor_official_shadow,0.008339292369782925,0.006941938307136297,5.159527063369751e-07,-0.0013973540626466274
val_L|L|s1,val_L|L|s1|m4,4,g99_before,predictor_official_shadow,0.008259862661361694,0.016956105828285217,4.6659260988235474e-07,0.008696243166923523
val_L|L|s1,val_L|L|s1|m4,4,g99_after,predictor_official_shadow,0.008259868249297142,0.016956113278865814,4.721805453300476e-07,0.008696245029568672
val_L|L|s2,val_L|L|s2|m2,2,g0_before,frozen,0.04171275347471237,0.034704528748989105,6.280839443206787e-06,-0.007008224725723267
val_L|L|s2,val_L|L|s2|m2,2,g0_after,frozen,0.061632975935935974,0.08684214949607849,1.5944242477416992e-06,0.025209173560142517
val_L|L|s2,val_L|L|s2|m2,2,g24_before,frozen,0.005835035815834999,0.008038198575377464,-3.366731107234955e-07,0.002203162759542465
val_L|L|s2,val_L|L|s2|m2,2,g24_after,frozen,0.006146345287561417,0.01139088999480009,-1.8659047782421112e-06,0.005244544707238674
val_L|L|s2,val_L|L|s2|m2,2,g49_before,frozen,0.004809568170458078,0.007505834102630615,5.541369318962097e-08,0.002696265932172537
val_L|L|s2,val_L|L|s2|m2,2,g49_after,frozen,0.004811110440641642,0.008388102054595947,-3.157183527946472e-07,0.0035769916139543056
val_L|L|s2,val_L|L|s2|m2,2,g74_before,frozen,0.004768873564898968,0.007484775967895985,-9.778887033462524e-08,0.002715902402997017
val_L|L|s2,val_L|L|s2|m2,2,g74_after,frozen,0.0047662388533353806,0.007472184486687183,-5.494803190231323e-08,0.002705945633351803
val_L|L|s2,val_L|L|s2|m2,2,g99_before,frozen,0.004755053669214249,0.007448142860084772,-4.6566128730773926e-08,0.0026930891908705235
val_L|L|s2,val_L|L|s2|m2,2,g99_after,frozen,0.004755051340907812,0.007448143791407347,-4.6566128730773926e-08,0.0026930924504995346
val_L|L|s2,val_L|L|s2|m2,2,g0_before,predictor_official_shadow,0.04607745260000229,0.034704528748989105,1.1160969734191895e-05,-0.011372923851013184
val_L|L|s2,val_L|L|s2|m2,2,g0_after,predictor_official_shadow,0.06860073655843735,0.08684214949607849,5.677342414855957e-06,0.018241412937641144
val_L|L|s2,val_L|L|s2|m2,2,g24_before,predictor_official_shadow,0.008526159450411797,0.008038198575377464,4.075467586517334e-06,-0.0004879608750343323
val_L|L|s2,val_L|L|s2|m2,2,g24_after,predictor_official_shadow,0.00825077760964632,0.01139088999480009,2.3245811462402344e-06,0.0031401123851537704
val_L|L|s2,val_L|L|s2|m2,2,g49_before,predictor_official_shadow,0.007392391562461853,0.007505834102630615,4.586763679981232e-06,0.00011344254016876221
val_L|L|s2,val_L|L|s2|m2,2,g49_after,predictor_official_shadow,0.007094379514455795,0.008388102054595947,4.1835010051727295e-06,0.001293722540140152
val_L|L|s2,val_L|L|s2|m2,2,g74_before,predictor_official_shadow,0.007175656966865063,0.007484775967895985,4.434958100318909e-06,0.00030911900103092194
val_L|L|s2,val_L|L|s2|m2,2,g74_after,predictor_official_shadow,0.00719001330435276,0.007472184486687183,4.484783858060837e-06,0.00028217118233442307
val_L|L|s2,val_L|L|s2|m2,2,g99_before,predictor_official_shadow,0.007170327939093113,0.007448142860084772,4.488509148359299e-06,0.00027781492099165916
val_L|L|s2,val_L|L|s2|m2,2,g99_after,predictor_official_shadow,0.007170325610786676,0.007448143791407347,4.480127245187759e-06,0.0002778181806206703
val_L|L|s2,val_L|L|s2|m4,4,g0_before,frozen,0.04174518585205078,0.051551029086112976,1.1976808309555054e-05,0.009805843234062195
val_L|L|s2,val_L|L|s2|m4,4,g0_after,frozen,0.0499269962310791,0.08445890247821808,-1.757219433784485e-05,0.03453190624713898
val_L|L|s2,val_L|L|s2|m4,4,g24_before,frozen,0.007317575626075268,0.031864359974861145,2.588145434856415e-06,0.024546784348785877
val_L|L|s2,val_L|L|s2|m4,4,g24_after,frozen,0.007076706271618605,0.030293770134449005,-2.1746382117271423e-07,0.0232170638628304
val_L|L|s2,val_L|L|s2|m4,4,g49_before,frozen,0.005484792869538069,0.03174377232789993,-5.3085386753082275e-08,0.026258979458361864
val_L|L|s2,val_L|L|s2|m4,4,g49_after,frozen,0.005455465521663427,0.033113956451416016,5.355104804039001e-07,0.02765849092975259
val_L|L|s2,val_L|L|s2|m4,4,g74_before,frozen,0.005248346831649542,0.030536742880940437,2.9616057872772217e-07,0.025288396049290895
val_L|L|s2,val_L|L|s2|m4,4,g74_after,frozen,0.0052437009289860725,0.03070126660168171,3.413297235965729e-07,0.025457565672695637
val_L|L|s2,val_L|L|s2|m4,4,g99_before,frozen,0.005213772878050804,0.033050939440727234,5.066394805908203e-07,0.02783716656267643
val_L|L|s2,val_L|L|s2|m4,4,g99_after,frozen,0.005213762167841196,0.03305094316601753,5.126930773258209e-07,0.027837180998176336
val_L|L|s2,val_L|L|s2|m4,4,g0_before,predictor_official_shadow,0.04258476942777634,0.051551029086112976,5.893409252166748e-06,0.00896625965833664
val_L|L|s2,val_L|L|s2|m4,4,g0_after,predictor_official_shadow,0.06483015418052673,0.08445890247821808,-2.212822437286377e-05,0.019628748297691345
val_L|L|s2,val_L|L|s2|m4,4,g24_before,predictor_official_shadow,0.009181368164718151,0.031864359974861145,-2.991408109664917e-06,0.022682991810142994
val_L|L|s2,val_L|L|s2|m4,4,g24_after,predictor_official_shadow,0.01042857114225626,0.030293770134449005,-5.6764110922813416e-06,0.019865198992192745
val_L|L|s2,val_L|L|s2|m4,4,g49_before,predictor_official_shadow,0.009369811974465847,0.03174377232789993,-5.735084414482117e-06,0.022373960353434086
val_L|L|s2,val_L|L|s2|m4,4,g49_after,predictor_official_shadow,0.009067948907613754,0.033113956451416016,-5.190260708332062e-06,0.02404600754380226
val_L|L|s2,val_L|L|s2|m4,4,g74_before,predictor_official_shadow,0.008978316560387611,0.030536742880940437,-5.674548447132111e-06,0.021558426320552826
val_L|L|s2,val_L|L|s2|m4,4,g74_after,predictor_official_shadow,0.008945762179791927,0.03070126660168171,-5.6335702538490295e-06,0.021755504421889782
val_L|L|s2,val_L|L|s2|m4,4,g99_before,predictor_official_shadow,0.008822210133075714,0.033050939440727234,-5.499459803104401e-06,0.02422872930765152
val_L|L|s2,val_L|L|s2|m4,4,g99_after,predictor_official_shadow,0.008822225034236908,0.03305094316601753,-5.500391125679016e-06,0.024228718131780624
